,Name,Rarity,Quantity,Price,Expansion,Finish,Language,Condition
7339,RISK FACTOR,RARE,1.0,1.0,GUILDS OF RAVNICA,FOIL,ENGLISH,NEAR MINT
7363,BLUR SLIVER,COMMON,2.0,1.0,M14 CORE SET,FOIL,ENGLISH,NEAR MINT
7368,DARK PROPHECY,RARE,4.0,1.0,M14 CORE SET,NORMAL,ENGLISH,NEAR MINT
7372,DARKSTEEL INGOT,UNCOMMON,1.0,1.0,M14 CORE SET,FOIL,ENGLISH,NEAR MINT
7377,ELIXIR OF IMMORTALITY,UNCOMMON,2.0,1.0,M14 CORE SET,FOIL,ENGLISH,NEAR MINT
7378,FIENDSLAYER PALADIN,RARE,6.0,1.0,M14 CORE SET,NORMAL,ENGLISH,NEAR MINT
7403,SAVAGE SUMMONING,RARE,2.0,1.0,M14 CORE SET,FOIL,ENGLISH,NEAR MINT
7404,SCOURGE OF VALKAS,MYTHIC,4.0,1.0,M14 CORE SET,NORMAL,ENGLISH,NEAR MINT
7408,SHADOWBORN DEMON,MYTHIC,2.0,1.0,M14 CORE SET,FOIL,ENGLISH,NEAR MINT
7417,TRADING POST,RARE,2.0,1.0,M14 CORE SET,FOIL,ENGLISH,NEAR MINT
7945,CELESTIAL COLONNADE,RARE,4.0,1.0,WORLDWAKE,NORMAL,ENGLISH,NEAR MINT
7975,LODESTONE GOLEM,RARE,1.0,1.0,WORLDWAKE,NORMAL,ENGLISH,NEAR MINT
7985,QUEST FOR THE GOBLIN LORD,UNCOMMON,4.0,1.0,WORLDWAKE,NORMAL,ENGLISH,NEAR MINT
7986,QUEST FOR THE NIHIL STONE,RARE,4.0,1.0,WORLDWAKE,NORMAL,ENGLISH,NEAR MINT
8009,AUSTERE COMMAND,RARE,4.0,1.0,ICONIC MASTERS,NORMAL,ENGLISH,NEAR MINT
8019,CRUCIBLE OF FIRE,RARE,1.0,1.0,ICONIC MASTERS,FOIL,ENGLISH,NEAR MINT
8031,"JUGAN, THE RISING STAR",RARE,2.0,1.0,ICONIC MASTERS,FOIL,ENGLISH,NEAR MINT
8045,MIND STONE,COMMON,1.0,1.0,ICONIC MASTERS,FOIL,ENGLISH,NEAR MINT
8065,SANGUINE BOND,UNCOMMON,12.0,1.0,ICONIC MASTERS,NORMAL,ENGLISH,NEAR MINT
8085,WINDFALL,UNCOMMON,6.0,1.0,ICONIC MASTERS,NORMAL,ENGLISH,NEAR MINT
8087,"YOSEI, THE MORNING STAR",RARE,4.0,1.0,ICONIC MASTERS,NORMAL,ENGLISH,NEAR MINT
8704,"AJANI, THE GREATHEARTED",RARE,5.0,1.0,WAR OF THE SPARK,NORMAL,ENGLISH,NEAR MINT
8714,BLAST ZONE,RARE,11.0,1.0,WAR OF THE SPARK,NORMAL,ENGLISH,NEAR MINT
8732,DOVIN'S VETO,UNCOMMON,16.0,1.0,WAR OF THE SPARK,NORMAL,ENGLISH,NEAR MINT
8737,DREADHORDE INVASION,RARE,3.0,1.0,WAR OF THE SPARK,FOIL,ENGLISH,NEAR MINT
8754,GIDEON BLACKBLADE,MYTHIC,1.0,1.0,WAR OF THE SPARK,NORMAL,ENGLISH,NEAR MINT
8769,INTERPLANAR BEACON,UNCOMMON,2.0,1.0,WAR OF THE SPARK,FOIL,ENGLISH,NEAR MINT
8785,"KRENKO, TIN STREET KINGPIN",RARE,6.0,1.0,WAR OF THE SPARK,NORMAL,ENGLISH,NEAR MINT
8787,LEYLINE PROWLER,UNCOMMON,2.0,1.0,WAR OF THE SPARK,FOIL,ENGLISH,NEAR MINT
8801,"NARSET, PARTER OF VEILS",UNCOMMON,15.0,1.0,WAR OF THE SPARK,NORMAL,ENGLISH,NEAR MINT
8813,NIV-MIZZET REBORN,MYTHIC,8.0,1.0,WAR OF THE SPARK,NORMAL,ENGLISH,NEAR MINT
8816,PARADISE DRUID,UNCOMMON,4.0,1.0,WAR OF THE SPARK,FOIL,ENGLISH,NEAR MINT
8824,SARKHAN THE MASTERLESS,RARE,2.0,1.0,WAR OF THE SPARK,FOIL,ENGLISH,NEAR MINT
8830,"SORIN, VENGEFUL BLOODLORD",RARE,4.0,1.0,WAR OF THE SPARK,NORMAL,ENGLISH,NEAR MINT
8833,TAMIYO COLLECTOR OF TALES (JPN ALTERNATE ART),RARE,3.0,1.0,WAR OF THE SPARK,NORMAL,JAPANESE,NEAR MINT
8840,THE WANDERER,UNCOMMON,2.0,1.0,WAR OF THE SPARK,FOIL,ENGLISH,NEAR MINT
8855,ASSAULT FORMATION,RARE,2.0,1.0,DRAGONS OF TARKIR,FOIL,ENGLISH,NEAR MINT
8856,ATARKA'S COMMAND,RARE,2.0,1.0,DRAGONS OF TARKIR,NORMAL,ENGLISH,NEAR MINT
8882,IMPACT TREMORS,COMMON,10.0,1.0,DRAGONS OF TARKIR,NORMAL,ENGLISH,NEAR MINT
8892,SARKHAN'S TRIUMPH,UNCOMMON,5.0,1.0,DRAGONS OF TARKIR,NORMAL,ENGLISH,NEAR MINT
8931,BONFIRE OF THE DAMNED,MYTHIC,4.0,1.0,MODERN MASTERS 2017,NORMAL,ENGLISH,NEAR MINT
8951,DOMRI RADE,MYTHIC,4.0,1.0,MODERN MASTERS 2017,NORMAL,ENGLISH,NEAR MINT
8954,FALKENRATH ARISTOCRAT,RARE,1.0,1.0,MODERN MASTERS 2017,FOIL,ENGLISH,NEAR MINT
8960,GOLGARI SIGNET,UNCOMMON,2.0,1.0,MODERN MASTERS 2017,FOIL,ENGLISH,NEAR MINT
8961,GRAFDIGGER'S CAGE,RARE,3.0,1.0,MODERN MASTERS 2017,NORMAL,ENGLISH,NEAR MINT
8966,HELLRIDER,RARE,2.0,1.0,MODERN MASTERS 2017,FOIL,ENGLISH,NEAR MINT
8974,MIGHT OF OLD KROSA,UNCOMMON,2.0,1.0,MODERN MASTERS 2017,FOIL,ENGLISH,NEAR MINT
8976,"NIV-MIZZET, DRACOGENIUS",RARE,2.0,1.0,MODERN MASTERS 2017,FOIL,ENGLISH,NEAR MINT
8987,RANGER OF EOS,RARE,4.0,1.0,MODERN MASTERS 2017,NORMAL,ENGLISH,NEAR MINT
8992,SAVAGE LANDS,UNCOMMON,3.0,1.0,MODERN MASTERS 2017,FOIL,ENGLISH,NEAR MINT
8998,SERUM VISIONS,UNCOMMON,9.0,1.0,MODERN MASTERS 2017,NORMAL,ENGLISH,NEAR MINT
9000,SIMIC SIGNET,UNCOMMON,3.0,1.0,MODERN MASTERS 2017,FOIL,ENGLISH,NEAR MINT
9004,SPELL PIERCE,COMMON,2.0,1.0,MODERN MASTERS 2017,FOIL,ENGLISH,NEAR MINT
9005,SPHINX'S REVELATION,MYTHIC,4.0,1.0,MODERN MASTERS 2017,NORMAL,ENGLISH,NEAR MINT
9007,STONY SILENCE,RARE,8.0,1.0,MODERN MASTERS 2017,NORMAL,ENGLISH,NEAR MINT
9015,TERMINATE,UNCOMMON,3.0,1.0,MODERN MASTERS 2017,FOIL,ENGLISH,NEAR MINT
9027,ZEALOUS CONSCRIPTS,RARE,3.0,1.0,MODERN MASTERS 2017,NORMAL,ENGLISH,NEAR MINT
9060,FIERY GAMBIT,RARE,6.0,1.0,MIRRODIN,NORMAL,ENGLISH,NEAR MINT
9070,GOBLIN CHARBELCHER,RARE,4.0,1.0,MIRRODIN,NORMAL,ENGLISH,NEAR MINT
9093,MYR INCUBATOR,RARE,4.0,1.0,MIRRODIN,NORMAL,ENGLISH,NEAR MINT
9116,SEAT OF THE SYNOD,COMMON,4.0,1.0,MIRRODIN,NORMAL,ENGLISH,NEAR MINT
9155,WAR ELEMENTAL,RARE,1.0,1.0,MIRRODIN,NORMAL,ENGLISH,NEAR MINT
9157,WORLDSLAYER,RARE,4.0,1.0,MIRRODIN,NORMAL,ENGLISH,NEAR MINT
9167,BOIL,UNCOMMON,3.0,1.0,8TH EDITION,NORMAL,ENGLISH,NEAR MINT
9170,CHOKE,UNCOMMON,1.0,1.0,8TH EDITION,NORMAL,ENGLISH,NEAR MINT
9193,GAEA'S HERALD,RARE,4.0,1.0,8TH EDITION,NORMAL,ENGLISH,NEAR MINT
9208,OBLITERATE,RARE,1.0,1.0,8TH EDITION,NORMAL,ENGLISH,NEAR MINT
9242,VERDURAN ENCHANTRESS,RARE,2.0,1.0,8TH EDITION,NORMAL,ENGLISH,NEAR MINT
9260,BORDERLESS ALT ART CULTIVATE,RARE,2.0,1.0,CORE SET 2021,FOIL,ENGLISH,NEAR MINT
9279,BRASH TAUNTER,RARE,2.0,1.0,CORE SET 2021,FOIL,ENGLISH,NEAR MINT
9285,CONCLAVE MENTOR,UNCOMMON,4.0,1.0,CORE SET 2021,FOIL,ENGLISH,NEAR MINT
9286,CONSPICUOUS SNOOP,RARE,2.0,1.0,CORE SET 2021,FOIL,ENGLISH,NEAR MINT
9287,CONSPICUOUS SNOOP,RARE,8.0,1.0,CORE SET 2021,NORMAL,ENGLISH,NEAR MINT
9295,"EXTENDED ART BARRIN, TOLARIAN ARCHMAGE",RARE,2.0,1.0,CORE SET 2021,FOIL,ENGLISH,NEAR MINT
9300,EXTENDED ART DISCONTINUITY,MYTHIC,3.0,1.0,CORE SET 2021,NORMAL,ENGLISH,NEAR MINT
9302,EXTENDED ART DOUBLE VISION,RARE,2.0,1.0,CORE SET 2021,NORMAL,ENGLISH,NEAR MINT
9314,EXTENDED ART HOODED BLIGHTFANG,RARE,2.0,1.0,CORE SET 2021,NORMAL,ENGLISH,NEAR MINT
9322,EXTENDED ART SANCTUM OF ALL,RARE,2.0,1.0,CORE SET 2021,FOIL,ENGLISH,NEAR MINT
9328,EXTENDED ART TEMPLE OF EPIPHANY,RARE,4.0,1.0,CORE SET 2021,NORMAL,ENGLISH,NEAR MINT
9333,EXTENDED ART TEMPLE OF TRIUMPH,RARE,4.0,1.0,CORE SET 2021,FOIL,ENGLISH,NEAR MINT
9367,SHOWCASE BASRI KET (286),MYTHIC,2.0,1.0,CORE SET 2021,FOIL,ENGLISH,NEAR MINT
9374,"SHOWCASE GARRUK, UNLEASHED (305)",MYTHIC,4.0,1.0,CORE SET 2021,NORMAL,ENGLISH,NEAR MINT
9399,SUBLIME EPIPHANY,RARE,8.0,1.0,CORE SET 2021,NORMAL,ENGLISH,NEAR MINT
9415,ARCHFIEND OF IFNIR,RARE,2.0,1.0,AMONKHET,FOIL,ENGLISH,NEAR MINT
9420,BONTU THE GLORIFIED,MYTHIC,4.0,1.0,AMONKHET,NORMAL,ENGLISH,NEAR MINT
9424,CANYON SLOUGH,RARE,10.0,1.0,AMONKHET,NORMAL,ENGLISH,NEAR MINT
9435,DREAD WANDERER,RARE,4.0,1.0,AMONKHET,FOIL,ENGLISH,NEAR MINT
9443,GLORIOUS END,MYTHIC,1.0,1.0,AMONKHET,FOIL,ENGLISH,NEAR MINT
9446,HARSH MENTOR,RARE,2.0,1.0,AMONKHET,FOIL,ENGLISH,NEAR MINT
9448,HARVEST SEASON,RARE,2.0,1.0,AMONKHET,FOIL,ENGLISH,NEAR MINT
9451,IRRIGATED FARMLAND,RARE,2.0,1.0,AMONKHET,FOIL,ENGLISH,NEAR MINT
9470,PULL FROM TOMORROW,RARE,2.0,1.0,AMONKHET,FOIL,ENGLISH,NEAR MINT
9478,SANDWURM CONVERGENCE,RARE,4.0,1.0,AMONKHET,NORMAL,ENGLISH,NEAR MINT
9480,SCATTERED GROVES,RARE,12.0,1.0,AMONKHET,NORMAL,ENGLISH,NEAR MINT
9482,SHELTERED THICKET,RARE,7.0,1.0,AMONKHET,NORMAL,ENGLISH,NEAR MINT
9493,"AKROMA, ANGEL OF FURY",MYTHIC,2.0,1.0,MASTERS 25,NORMAL,ENGLISH,NEAR MINT
9495,"AKROMA, ANGEL OF WRATH",MYTHIC,4.0,1.0,MASTERS 25,NORMAL,ENGLISH,NEAR MINT
9500,ARCANE DENIAL,COMMON,2.0,1.0,MASTERS 25,FOIL,ENGLISH,NEAR MINT
9504,BALL LIGHTNING,RARE,2.0,1.0,MASTERS 25,FOIL,ENGLISH,NEAR MINT
9505,BIDENT OF THASSA,RARE,4.0,1.0,MASTERS 25,NORMAL,ENGLISH,NEAR MINT
9509,BOROS CHARM,UNCOMMON,6.0,1.0,MASTERS 25,NORMAL,ENGLISH,NEAR MINT
9515,COALITION RELIC,RARE,7.0,1.0,MASTERS 25,NORMAL,ENGLISH,NEAR MINT
9517,COUNTERSPELL,COMMON,2.0,1.0,MASTERS 25,FOIL,ENGLISH,NEAR MINT
9522,DARK RITUAL,COMMON,2.0,1.0,MASTERS 25,FOIL,ENGLISH,NEAR MINT
9535,FLASH,RARE,2.0,1.0,MASTERS 25,FOIL,ENGLISH,NEAR MINT
9540,"GRENZO, DUNGEON WARDEN",RARE,2.0,1.0,MASTERS 25,FOIL,ENGLISH,NEAR MINT
9543,HELL'S CARETAKER,RARE,6.0,1.0,MASTERS 25,NORMAL,ENGLISH,NEAR MINT
9549,LIGHTNING BOLT,UNCOMMON,12.0,1.0,MASTERS 25,NORMAL,ENGLISH,NEAR MINT
9568,NOTION THIEF,RARE,7.0,1.0,MASTERS 25,NORMAL,ENGLISH,NEAR MINT
9578,PLAGUE WIND,RARE,4.0,1.0,MASTERS 25,NORMAL,ENGLISH,NEAR MINT
9579,"PROSSH, SKYRAIDER OF KHER",MYTHIC,4.0,1.0,MASTERS 25,NORMAL,ENGLISH,NEAR MINT
9589,RELENTLESS RATS,COMMON,3.0,1.0,MASTERS 25,FOIL,ENGLISH,NEAR MINT
9727,BANE OF BALA GED,UNCOMMON,2.0,1.0,BATTLE FOR ZENDIKAR,FOIL,ENGLISH,NEAR MINT
9732,CONDUIT OF RUIN,RARE,2.0,1.0,BATTLE FOR ZENDIKAR,FOIL,ENGLISH,NEAR MINT
9741,ENDLESS ONE,RARE,2.0,1.0,BATTLE FOR ZENDIKAR,FOIL,ENGLISH,NEAR MINT
9751,"KIORA, MASTER OF THE DEPTHS",MYTHIC,6.0,1.0,BATTLE FOR ZENDIKAR,NORMAL,ENGLISH,NEAR MINT
9758,"OMNATH, LOCUS OF RAGE",MYTHIC,6.0,1.0,BATTLE FOR ZENDIKAR,NORMAL,ENGLISH,NEAR MINT
9761,PART THE WATERVEIL,MYTHIC,6.0,1.0,BATTLE FOR ZENDIKAR,NORMAL,ENGLISH,NEAR MINT
9769,SMOLDERING MARSH,RARE,8.0,1.0,BATTLE FOR ZENDIKAR,NORMAL,ENGLISH,NEAR MINT
9773,SYLVAN SCRYING,UNCOMMON,2.0,1.0,BATTLE FOR ZENDIKAR,FOIL,ENGLISH,NEAR MINT
9776,UNDERGROWTH CHAMPION,MYTHIC,7.0,1.0,BATTLE FOR ZENDIKAR,NORMAL,ENGLISH,NEAR MINT
9889,BONFIRE OF THE DAMNED,MYTHIC,2.0,1.0,AVACYN RESTORED,NORMAL,ENGLISH,NEAR MINT
9891,"BRUNA, LIGHT OF ALABASTER",MYTHIC,4.0,1.0,AVACYN RESTORED,NORMAL,ENGLISH,NEAR MINT
9906,DRUIDS' REPOSITORY,RARE,2.0,1.0,AVACYN RESTORED,NORMAL,ENGLISH,NEAR MINT
9910,ENTREAT THE ANGELS,MYTHIC,2.0,1.0,AVACYN RESTORED,NORMAL,ENGLISH,NEAR MINT
9920,KILLING WAVE,RARE,1.0,1.0,AVACYN RESTORED,NORMAL,ENGLISH,NEAR MINT
9924,MOONSILVER SPEAR,RARE,2.0,1.0,AVACYN RESTORED,FOIL,ENGLISH,NEAR MINT
9931,RESTORATION ANGEL,RARE,4.0,1.0,AVACYN RESTORED,NORMAL,ENGLISH,NEAR MINT
9945,"TIBALT, THE FIEND-BLOODED",MYTHIC,1.0,1.0,AVACYN RESTORED,NORMAL,ENGLISH,NEAR MINT
9947,ULVENWALD TRACKER,RARE,4.0,1.0,AVACYN RESTORED,NORMAL,ENGLISH,NEAR MINT
9950,WOLFIR AVENGER,UNCOMMON,2.0,1.0,AVACYN RESTORED,FOIL,ENGLISH,NEAR MINT
9970,"AYULA, QUEEN AMONG BEARS",RARE,2.0,1.0,MODERN HORIZONS,FOIL,ENGLISH,NEAR MINT
9982,CRYPT RATS,UNCOMMON,4.0,1.0,MODERN HORIZONS,FOIL,ENGLISH,NEAR MINT
9985,DEEP FOREST HERMIT,RARE,2.0,1.0,MODERN HORIZONS,FOIL,ENGLISH,NEAR MINT
10003,FORCE OF VIRTUE,RARE,4.0,1.0,MODERN HORIZONS,FOIL,ENGLISH,NEAR MINT
10009,GOBLIN ENGINEER,RARE,16.0,1.0,MODERN HORIZONS,NORMAL,ENGLISH,NEAR MINT
10020,"KESS, DISSIDENT MAGE",MYTHIC,7.0,1.0,MODERN HORIZONS,NORMAL,ENGLISH,NEAR MINT
10024,LAVABELLY SLIVER,UNCOMMON,3.0,1.0,MODERN HORIZONS,FOIL,ENGLISH,NEAR MINT
10027,LLANOWAR TRIBE,UNCOMMON,4.0,1.0,MODERN HORIZONS,FOIL,ENGLISH,NEAR MINT
10040,PASHALIK MONS,RARE,8.0,1.0,MODERN HORIZONS,NORMAL,ENGLISH,NEAR MINT
10064,SOULHERDER,UNCOMMON,2.0,1.0,MODERN HORIZONS,FOIL,ENGLISH,NEAR MINT
10066,SPITEFUL SLIVER,RARE,4.0,1.0,MODERN HORIZONS,FOIL,ENGLISH,NEAR MINT
10068,SPRINGBLOOM DRUID,COMMON,2.0,1.0,MODERN HORIZONS,FOIL,ENGLISH,NEAR MINT
10080,TALISMAN OF CURIOSITY,UNCOMMON,1.0,1.0,MODERN HORIZONS,FOIL,ENGLISH,NEAR MINT
10081,TALISMAN OF HIERARCHY,UNCOMMON,2.0,1.0,MODERN HORIZONS,NORMAL,ENGLISH,NEAR MINT
10090,UNEARTH,COMMON,3.0,1.0,MODERN HORIZONS,FOIL,ENGLISH,NEAR MINT
10106,ADORNED POUNCER,RARE,4.0,1.0,HOURS OF DEVESTATION,FOIL,ENGLISH,NEAR MINT
10109,BONTU'S LAST RECKONING,RARE,1.0,1.0,HOURS OF DEVESTATION,FOIL,ENGLISH,NEAR MINT
10115,DRIVEN TO DESPAIR,RARE,2.0,1.0,HOURS OF DEVESTATION,FOIL,ENGLISH,NEAR MINT
10119,GOD-PHARAOH'S GIFT,RARE,3.0,1.0,HOURS OF DEVESTATION,FOIL,ENGLISH,NEAR MINT
10125,HOUR OF REVELATION,RARE,2.0,1.0,HOURS OF DEVESTATION,FOIL,ENGLISH,NEAR MINT
10127,MAJESTIC MYRIARCH,MYTHIC,2.0,1.0,HOURS OF DEVESTATION,FOIL,ENGLISH,NEAR MINT
10128,MIRAGE MIRROR,RARE,4.0,1.0,HOURS OF DEVESTATION,NORMAL,ENGLISH,NEAR MINT
10134,NIMBLE OBSTRUCTIONIST,RARE,2.0,1.0,HOURS OF DEVESTATION,FOIL,ENGLISH,NEAR MINT
10140,RAMUNAP RUINS,UNCOMMON,4.0,1.0,HOURS OF DEVESTATION,FOIL,ENGLISH,NEAR MINT
10143,"SAMUT, THE TESTED",MYTHIC,3.0,1.0,HOURS OF DEVESTATION,FOIL,ENGLISH,NEAR MINT
10146,SHEFET DUNES,UNCOMMON,2.0,1.0,HOURS OF DEVESTATION,FOIL,ENGLISH,NEAR MINT
10148,SWAMP (187),COMMON,2.0,1.0,HOURS OF DEVESTATION,FOIL,ENGLISH,NEAR MINT
10206,CHAMELEON COLOSSUS,RARE,4.0,1.0,MORNINGTIDE,NORMAL,ENGLISH,NEAR MINT
10207,CLOAK AND DAGGER,UNCOMMON,3.0,1.0,MORNINGTIDE,NORMAL,ENGLISH,NEAR MINT
10213,EARWIG SQUAD,RARE,4.0,1.0,MORNINGTIDE,NORMAL,ENGLISH,NEAR MINT
10236,NOTORIOUS THRONG,RARE,4.0,1.0,MORNINGTIDE,NORMAL,ENGLISH,NEAR MINT
10244,RHYS THE EXILED,RARE,6.0,1.0,MORNINGTIDE,NORMAL,ENGLISH,NEAR MINT
10245,SAGE OF FABLES,UNCOMMON,4.0,1.0,MORNINGTIDE,NORMAL,ENGLISH,NEAR MINT
10264,ANGELIC OVERSEER,MYTHIC,3.0,1.0,INNISTRAD,NORMAL,ENGLISH,NEAR MINT
10270,BLASPHEMOUS ACT,RARE,8.0,1.0,INNISTRAD,NORMAL,ENGLISH,NEAR MINT
10280,DAYBREAK RANGER (NIGHTFALL PREDATOR),RARE,2.0,1.0,INNISTRAD,NORMAL,ENGLISH,NEAR MINT
10284,ENDLESS RANKS OF THE DEAD,RARE,4.0,1.0,INNISTRAD,NORMAL,ENGLISH,NEAR MINT
10290,GEIST OF SAINT TRAFT,MYTHIC,10.0,1.0,INNISTRAD,NORMAL,ENGLISH,NEAR MINT
10291,GEIST-HONORED MONK,RARE,2.0,1.0,INNISTRAD,FOIL,ENGLISH,NEAR MINT
10297,HEARTLESS SUMMONING,RARE,6.0,1.0,INNISTRAD,NORMAL,ENGLISH,NEAR MINT
10312,LUDEVIC'S TEST SUBJECT (LUDEVIC'S ABOMINATION),RARE,2.0,1.0,INNISTRAD,FOIL,ENGLISH,NEAR MINT
10317,MINDSHRIEKER,RARE,2.0,1.0,INNISTRAD,FOIL,ENGLISH,NEAR MINT
10320,NEVERMORE,RARE,2.0,1.0,INNISTRAD,FOIL,ENGLISH,NEAR MINT
10329,ROOFTOP STORM,RARE,6.0,1.0,INNISTRAD,NORMAL,ENGLISH,NEAR MINT
10340,UNDEAD ALCHEMIST,RARE,2.0,1.0,INNISTRAD,NORMAL,ENGLISH,NEAR MINT
10342,WITCHBANE ORB,RARE,1.0,1.0,INNISTRAD,FOIL,ENGLISH,NEAR MINT
10348,ANIMIST'S AWAKENING,RARE,2.0,1.0,MAGIC ORIGINS,FOIL,ENGLISH,NEAR MINT
10369,EVOLUTIONARY LEAP,RARE,2.0,1.0,MAGIC ORIGINS,FOIL,ENGLISH,NEAR MINT
10379,HERALD OF THE PANTHEON,RARE,2.0,1.0,MAGIC ORIGINS,FOIL,ENGLISH,NEAR MINT
10380,JACE'S SANCTUM,RARE,2.0,1.0,MAGIC ORIGINS,FOIL,ENGLISH,NEAR MINT
10385,"KYTHEON, HERO OF AKROS (GIDEON, BATTLE-FORGED)",,4.0,1.0,MAGIC ORIGINS,NORMAL,ENGLISH,NEAR MINT
10388,LLANOWAR WASTES,RARE,2.0,1.0,MAGIC ORIGINS,FOIL,ENGLISH,NEAR MINT
10391,NISSA'S PILGRIMAGE,COMMON,4.0,1.0,MAGIC ORIGINS,FOIL,ENGLISH,NEAR MINT
10398,SPHINX'S TUTELAGE,UNCOMMON,8.0,1.0,MAGIC ORIGINS,NORMAL,ENGLISH,NEAR MINT
10408,WHIRLER ROGUE,UNCOMMON,2.0,1.0,MAGIC ORIGINS,FOIL,ENGLISH,NEAR MINT
10445,MASTER OF THE FEAST,RARE,2.0,1.0,JOURNEY INTO NYX,NORMAL,ENGLISH,NEAR MINT
10446,MASTER OF THE FEAST,RARE,2.0,1.0,JOURNEY INTO NYX,FOIL,ENGLISH,NEAR MINT
10448,PROPHETIC FLAMESPEAKER,MYTHIC,1.0,1.0,JOURNEY INTO NYX,FOIL,ENGLISH,NEAR MINT
10449,SAGE OF HOURS,MYTHIC,4.0,1.0,JOURNEY INTO NYX,NORMAL,ENGLISH,NEAR MINT
10453,TWINFLAME,RARE,2.0,1.0,JOURNEY INTO NYX,NORMAL,ENGLISH,NEAR MINT
10454,WORST FEARS,MYTHIC,2.0,1.0,JOURNEY INTO NYX,NORMAL,ENGLISH,NEAR MINT
10462,BOONWEAVER GIANT,UNCOMMON,2.0,1.0,M15 CORE SET,FOIL,ENGLISH,NEAR MINT
10464,CAVES OF KOILOS,RARE,2.0,1.0,M15 CORE SET,FOIL,ENGLISH,NEAR MINT
10473,DIFFUSION SLIVER,UNCOMMON,2.0,1.0,M15 CORE SET,NORMAL,ENGLISH,NEAR MINT
10478,GENESIS HYDRA,RARE,2.0,1.0,M15 CORE SET,FOIL,ENGLISH,NEAR MINT
10484,"JACE, THE LIVING GUILDPACT",MYTHIC,2.0,1.0,M15 CORE SET,NORMAL,ENGLISH,NEAR MINT
10488,LIFE'S LEGACY,RARE,4.0,1.0,M15 CORE SET,NORMAL,ENGLISH,NEAR MINT
10502,RECLAMATION SAGE,UNCOMMON,1.0,1.0,M15 CORE SET,FOIL,ENGLISH,NEAR MINT
10508,SOUL OF NEW PHYREXIA,MYTHIC,4.0,1.0,M15 CORE SET,NORMAL,ENGLISH,NEAR MINT
10510,SPECTRA WARD,RARE,8.0,1.0,M15 CORE SET,NORMAL,ENGLISH,NEAR MINT
10514,TORMOD'S CRYPT,UNCOMMON,4.0,1.0,M15 CORE SET,FOIL,ENGLISH,NEAR MINT
10517,VENOM SLIVER,UNCOMMON,8.0,1.0,M15 CORE SET,NORMAL,ENGLISH,NEAR MINT
10531,ABUNDANT HARVEST (JP ALT ART),RARE,2.0,1.0,STRIXHAVEN MYSTICAL ARCHIVE,NORMAL,JAPANESE,NEAR MINT
10532,ABUNDANT HARVEST (JP ALT ART) (FOIL ETCHED),RARE,4.0,1.0,STRIXHAVEN MYSTICAL ARCHIVE,NORMAL,JAPANESE,NEAR MINT
10547,BRAINSTORM,RARE,3.0,1.0,STRIXHAVEN MYSTICAL ARCHIVE,NORMAL,ENGLISH,NEAR MINT
10553,CHANNEL,MYTHIC,4.0,1.0,STRIXHAVEN MYSTICAL ARCHIVE,FOIL,ENGLISH,NEAR MINT
10586,DAY OF JUDGMENT,MYTHIC,6.0,1.0,STRIXHAVEN MYSTICAL ARCHIVE,NORMAL,ENGLISH,NEAR MINT
10597,DESPARK,RARE,1.0,1.0,STRIXHAVEN MYSTICAL ARCHIVE,FOIL,ENGLISH,NEAR MINT
10606,DOOM BLADE (JP ALT ART) (FOIL ETCHED),RARE,6.0,1.0,STRIXHAVEN MYSTICAL ARCHIVE,NORMAL,JAPANESE,NEAR MINT
10607,DURESS (JP ALT ART),UNCOMMON,1.0,1.0,STRIXHAVEN MYSTICAL ARCHIVE,FOIL,JAPANESE,NEAR MINT
10638,GROWTH SPIRAL (FOIL ETCHED),RARE,6.0,1.0,STRIXHAVEN MYSTICAL ARCHIVE,NORMAL,ENGLISH,NEAR MINT
10643,HARMONIZE (JP ALT ART),RARE,3.0,1.0,STRIXHAVEN MYSTICAL ARCHIVE,NORMAL,JAPANESE,NEAR MINT
10644,HARMONIZE (JP ALT ART) (FOIL ETCHED),RARE,1.0,1.0,STRIXHAVEN MYSTICAL ARCHIVE,NORMAL,JAPANESE,NEAR MINT
10651,INQUISITION OF KOZILEK,RARE,11.0,1.0,STRIXHAVEN MYSTICAL ARCHIVE,NORMAL,ENGLISH,NEAR MINT
10655,KROSAN GRIP,RARE,1.0,1.0,STRIXHAVEN MYSTICAL ARCHIVE,FOIL,ENGLISH,NEAR MINT
10656,KROSAN GRIP (FOIL ETCHED),RARE,8.0,1.0,STRIXHAVEN MYSTICAL ARCHIVE,NORMAL,ENGLISH,NEAR MINT
10667,LIGHTNING HELIX (FOIL ETCHED),RARE,6.0,1.0,STRIXHAVEN MYSTICAL ARCHIVE,NORMAL,ENGLISH,NEAR MINT
10671,MANA TITHE,RARE,6.0,1.0,STRIXHAVEN MYSTICAL ARCHIVE,FOIL,ENGLISH,NEAR MINT
10677,MIND'S DESIRE,MYTHIC,4.0,1.0,STRIXHAVEN MYSTICAL ARCHIVE,FOIL,ENGLISH,NEAR MINT
10697,PRIMAL COMMAND,MYTHIC,4.0,1.0,STRIXHAVEN MYSTICAL ARCHIVE,FOIL,ENGLISH,NEAR MINT
10718,SIGN IN BLOOD (JP ALT ART),RARE,2.0,1.0,STRIXHAVEN MYSTICAL ARCHIVE,NORMAL,JAPANESE,NEAR MINT
